sample_index,time_s,voltage_mV
7400,14.8,2.69722
7401,14.802,2.70286
7402,14.804,2.69641
7403,14.806,2.70447
7404,14.808,2.70286
7405,14.81,2.72139
7406,14.812,2.70527
7407,14.814,2.70125
7408,14.816,2.69883
7409,14.818,2.70366
7410,14.82,2.69641
7411,14.822,2.69802
7412,14.824,2.70205
7413,14.826,2.68593
7414,14.828,2.68513
7415,14.83,2.6811
7416,14.832,2.68835
7417,14.834,2.6956
7418,14.836,2.69641
7419,14.838,2.68996
7420,14.84,2.68755
7421,14.842,2.69238
7422,14.844,2.69641
7423,14.846,2.68916
7424,14.848,2.68593
7425,14.85,2.68593
7426,14.852,2.68755
7427,14.854,2.69158
7428,14.856,2.69319
7429,14.858,2.68674
7430,14.86,2.68029
7431,14.862,2.67626
7432,14.864,2.68029
7433,14.866,2.67707
7434,14.868,2.67385
7435,14.87,2.67868
7436,14.872,2.66498
7437,14.874,2.67949
7438,14.876,2.68029
7439,14.878,2.66256
7440,14.88,2.66337
7441,14.882,2.66337
7442,14.884,2.65773
7443,14.886,2.64886
7444,14.888,2.65612
7445,14.89,2.65853
7446,14.892,2.65773
7447,14.894,2.67707
7448,14.896,2.66659
7449,14.898,2.66821
7450,14.9,2.66418
7451,14.902,2.67062
7452,14.904,2.66256
7453,14.906,2.67062
7454,14.908,2.66498
7455,14.91,2.65773
7456,14.912,2.65531
7457,14.914,2.63839
7458,14.916,2.63839
7459,14.918,2.63919
7460,14.92,2.64645
7461,14.922,2.62872
7462,14.924,2.61905
7463,14.926,2.6126
7464,14.928,2.61663
7465,14.93,2.61824
7466,14.932,2.60696
7467,14.934,2.60615
7468,14.936,2.60212
7469,14.938,2.59648
7470,14.94,2.59407
7471,14.942,2.59487
7472,14.944,2.58359
7473,14.946,2.57634
7474,14.948,2.58601
7475,14.95,2.57392
7476,14.952,2.57875
7477,14.954,2.59245
7478,14.956,2.59326
7479,14.958,2.58762
7480,14.96,2.58842
7481,14.962,2.58198
7482,14.964,2.57553
7483,14.966,2.56667
7484,14.968,2.56505
7485,14.97,2.55055
7486,14.972,2.557
7487,14.974,2.56344
7488,14.976,2.56586
7489,14.978,2.56344
7490,14.98,2.55458
7491,14.982,2.55458
7492,14.984,2.557
7493,14.986,2.54491
7494,14.988,2.5304
7495,14.99,2.52476
7496,14.992,2.52799
7497,14.994,2.5304
7498,14.996,2.52879
7499,14.998,2.5304
7500,15.0,2.53282
7501,15.002,2.52557
7502,15.004,2.5304
7503,15.006,2.52476
7504,15.008,2.52315
7505,15.01,2.51187
7506,15.012,2.51348
7507,15.014,2.50059
7508,15.016,2.50381
7509,15.018,2.503
7510,15.02,2.50864
7511,15.022,2.50139
7512,15.024,2.49656
7513,15.026,2.48205
7514,15.028,2.4893
7515,15.03,2.47399
7516,15.032,2.48769
7517,15.034,2.49333
7518,15.036,2.48447
7519,15.038,2.48447
7520,15.04,2.47399
7521,15.042,2.48044
7522,15.044,2.49253
7523,15.046,2.46593
7524,15.048,2.49172
7525,15.05,2.49011
7526,15.052,2.49253
7527,15.054,2.4893
7528,15.056,2.49253
7529,15.058,2.48769
7530,15.06,2.49011
7531,15.062,2.4885
7532,15.064,2.4748
7533,15.066,2.47238
7534,15.068,2.46916
7535,15.07,2.46674
7536,15.072,2.45062
7537,15.074,2.45626
7538,15.076,2.45788
7539,15.078,2.45868
7540,15.08,2.47319
7541,15.082,2.45062
7542,15.084,2.44418
7543,15.086,2.44095
7544,15.088,2.43612
7545,15.09,2.44418
7546,15.092,2.44256
7547,15.094,2.44095
7548,15.096,2.45465
7549,15.098,2.44579
7550,15.1,2.45626
7551,15.102,2.45546
7552,15.104,2.46432
7553,15.106,2.46352
7554,15.108,2.47077
7555,15.11,2.46996
7556,15.112,2.46916
7557,15.114,2.47238
7558,15.116,2.46352
7559,15.118,2.47319
7560,15.12,2.48205
7561,15.122,2.46996
7562,15.124,2.46029
7563,15.126,2.46271
7564,15.128,2.46432
7565,15.13,2.45385
7566,15.132,2.45143
7567,15.134,2.45788
7568,15.136,2.45143
7569,15.138,2.45143
7570,15.14,2.44418
7571,15.142,2.45304
7572,15.144,2.43934
7573,15.146,2.44095
7574,15.148,2.43853
7575,15.15,2.44256
7576,15.152,2.42886
7577,15.154,2.42806
7578,15.156,2.43451
7579,15.158,2.44015
7580,15.16,2.44337
7581,15.162,2.43853
7582,15.164,2.44982
7583,15.166,2.44256
7584,15.168,2.45304
7585,15.17,2.45304
7586,15.172,2.45868
7587,15.174,2.46029
7588,15.176,2.46029
7589,15.178,2.45385
7590,15.18,2.46593
7591,15.182,2.45223
7592,15.184,2.44498
7593,15.186,2.44821
7594,15.188,2.45707
7595,15.19,2.45868
7596,15.192,2.45465
7597,15.194,2.44982
7598,15.196,2.44337
7599,15.198,2.45143
7600,15.2,2.45143
7601,15.202,2.46029
7602,15.204,2.45465
7603,15.206,2.46755
7604,15.208,2.46674
7605,15.21,2.47238
7606,15.212,2.47238
7607,15.214,2.46432
7608,15.216,2.46916
7609,15.218,2.46674
7610,15.22,2.46271
7611,15.222,2.46432
7612,15.224,2.46593
7613,15.226,2.45868
7614,15.228,2.45707
7615,15.23,2.45788
7616,15.232,2.45062
7617,15.234,2.44821
7618,15.236,2.44176
7619,15.238,2.44579
7620,15.24,2.44256
7621,15.242,2.45465
7622,15.244,2.45304
7623,15.246,2.46271
7624,15.248,2.46352
7625,15.25,2.45546
7626,15.252,2.44821
7627,15.254,2.44901
7628,15.256,2.4474
7629,15.258,2.46593
7630,15.26,2.46432
7631,15.262,2.4619
7632,15.264,2.45949
7633,15.266,2.46916
7634,15.268,2.48366
7635,15.27,2.47883
7636,15.272,2.46674
7637,15.274,2.44498
7638,15.276,2.45465
7639,15.278,2.44821
7640,15.28,2.46755
7641,15.282,2.46996
7642,15.284,2.4748
7643,15.286,2.4611
7644,15.288,2.4619
7645,15.29,2.47158
7646,15.292,2.46674
7647,15.294,2.45949
7648,15.296,2.44579
7649,15.298,2.45062
7650,15.3,2.45707
7651,15.302,2.46432
7652,15.304,2.45868
7653,15.306,2.47077
7654,15.308,2.45868
7655,15.31,2.46513
7656,15.312,2.46593
7657,15.314,2.47077
7658,15.316,2.46513
7659,15.318,2.45223
7660,15.32,2.46674
7661,15.322,2.45062
7662,15.324,2.45465
7663,15.326,2.44176
7664,15.328,2.44498
7665,15.33,2.44821
7666,15.332,2.44982
7667,15.334,2.44982
7668,15.336,2.45788
7669,15.338,2.44821
7670,15.34,2.44821
7671,15.342,2.45385
7672,15.344,2.46029
7673,15.346,2.46513
7674,15.348,2.46432
7675,15.35,2.45143
7676,15.352,2.4619
7677,15.354,2.47319
7678,15.356,2.46916
7679,15.358,2.4748
7680,15.36,2.48286
7681,15.362,2.47883
7682,15.364,2.47883
7683,15.366,2.47077
7684,15.368,2.47722
7685,15.37,2.46271
7686,15.372,2.46432
7687,15.374,2.45465
7688,15.376,2.45385
7689,15.378,2.45546
7690,15.38,2.44659
7691,15.382,2.45868
7692,15.384,2.44982
7693,15.386,2.45868
7694,15.388,2.45143
7695,15.39,2.46674
7696,15.392,2.46755
7697,15.394,2.44982
7698,15.396,2.43048
7699,15.398,2.45626
7700,15.4,2.45465
7701,15.402,2.45707
7702,15.404,2.47077
7703,15.406,2.4611
7704,15.408,2.45707
7705,15.41,2.46996
7706,15.412,2.47077
7707,15.414,2.47158
7708,15.416,2.47077
7709,15.418,2.4611
7710,15.42,2.46674
7711,15.422,2.45868
7712,15.424,2.46674
7713,15.426,2.44982
7714,15.428,2.44901
7715,15.43,2.44659
7716,15.432,2.44337
7717,15.434,2.44821
7718,15.436,2.45304
7719,15.438,2.44418
7720,15.44,2.45223
7721,15.442,2.44659
7722,15.444,2.43853
7723,15.446,2.43853
7724,15.448,2.45385
7725,15.45,2.44659
7726,15.452,2.4474
7727,15.454,2.44498
7728,15.456,2.4474
7729,15.458,2.45062
7730,15.46,2.45143
7731,15.462,2.45143
7732,15.464,2.45385
7733,15.466,2.45707
7734,15.468,2.45143
7735,15.47,2.45385
7736,15.472,2.45385
7737,15.474,2.45304
7738,15.476,2.45304
7739,15.478,2.44982
7740,15.48,2.43853
7741,15.482,2.44821
7742,15.484,2.45062
7743,15.486,2.44015
7744,15.488,2.45062
7745,15.49,2.44337
7746,15.492,2.44498
7747,15.494,2.43289
7748,15.496,2.44176
7749,15.498,2.43853
7750,15.5,2.43451
7751,15.502,2.43853
7752,15.504,2.44095
7753,15.506,2.44498
7754,15.508,2.44901
7755,15.51,2.45707
7756,15.512,2.45304
7757,15.514,2.4474
7758,15.516,2.44821
7759,15.518,2.44982
7760,15.52,2.45626
7761,15.522,2.45062
7762,15.524,2.44337
7763,15.526,2.44821
7764,15.528,2.43209
7765,15.53,2.44337
7766,15.532,2.43853
7767,15.534,2.43612
7768,15.536,2.42967
7769,15.538,2.45143
7770,15.54,2.45546
7771,15.542,2.43289
7772,15.544,2.43853
7773,15.546,2.43451
7774,15.548,2.43934
7775,15.55,2.43289
7776,15.552,2.44337
7777,15.554,2.43853
7778,15.556,2.43531
7779,15.558,2.44095
7780,15.56,2.44498
7781,15.562,2.42806
7782,15.564,2.43934
7783,15.566,2.43048
7784,15.568,2.43048
7785,15.57,2.43934
7786,15.572,2.43612
7787,15.574,2.44176
7788,15.576,2.44095
7789,15.578,2.43128
7790,15.58,2.43128
7791,15.582,2.44176
7792,15.584,2.43128
7793,15.586,2.42
7794,15.588,2.42322
7795,15.59,2.42886
7796,15.592,2.43853
7797,15.594,2.42967
7798,15.596,2.42403
7799,15.598,2.43209
7800,15.6,2.43612
7801,15.602,2.43853
7802,15.604,2.43853
7803,15.606,2.43128
7804,15.608,2.4337
7805,15.61,2.42886
7806,15.612,2.43451
7807,15.614,2.43289
7808,15.616,2.43853
7809,15.618,2.44579
7810,15.62,2.44821
7811,15.622,2.43934
7812,15.624,2.43612
7813,15.626,2.44015
7814,15.628,2.42967
7815,15.63,2.43612
7816,15.632,2.43209
7817,15.634,2.42886
7818,15.636,2.42161
7819,15.638,2.42806
7820,15.64,2.42564
7821,15.642,2.43289
7822,15.644,2.43128
7823,15.646,2.42886
7824,15.648,2.43209
7825,15.65,2.42564
7826,15.652,2.44498
7827,15.654,2.4337
7828,15.656,2.43934
7829,15.658,2.44579
7830,15.66,2.45143
7831,15.662,2.44821
7832,15.664,2.46029
7833,15.666,2.44901
7834,15.668,2.44901
7835,15.67,2.44659
7836,15.672,2.44901
7837,15.674,2.44498
7838,15.676,2.45062
7839,15.678,2.44337
7840,15.68,2.43612
7841,15.682,2.43209
7842,15.684,2.43612
7843,15.686,2.42806
7844,15.688,2.43853
7845,15.69,2.43289
7846,15.692,2.43209
7847,15.694,2.43289
7848,15.696,2.42806
7849,15.698,2.43128
7850,15.7,2.42322
7851,15.702,2.42242
7852,15.704,2.42
7853,15.706,2.43289
7854,15.708,2.43773
7855,15.71,2.43048
7856,15.712,2.43451
7857,15.714,2.43531
7858,15.716,2.44095
7859,15.718,2.44095
7860,15.72,2.43128
7861,15.722,2.44498
7862,15.724,2.4474
7863,15.726,2.45062
7864,15.728,2.44901
7865,15.73,2.43853
7866,15.732,2.44982
7867,15.734,2.45304
7868,15.736,2.45062
7869,15.738,2.44579
7870,15.74,2.44418
7871,15.742,2.43209
7872,15.744,2.4337
7873,15.746,2.43128
7874,15.748,2.41839
7875,15.75,2.42161
7876,15.752,2.43531
7877,15.754,2.43128
7878,15.756,2.4337
7879,15.758,2.43289
7880,15.76,2.44821
7881,15.762,2.44579
7882,15.764,2.44579
7883,15.766,2.44821
7884,15.768,2.44901
7885,15.77,2.45788
7886,15.772,2.44982
7887,15.774,2.45304
7888,15.776,2.45062
7889,15.778,2.44659
7890,15.78,2.44176
7891,15.782,2.45626
7892,15.784,2.45385
7893,15.786,2.44498
7894,15.788,2.44901
7895,15.79,2.42403
7896,15.792,2.42806
7897,15.794,2.44337
7898,15.796,2.43289
7899,15.798,2.43612
7900,15.8,2.43934
7901,15.802,2.43451
7902,15.804,2.43612
7903,15.806,2.43612
7904,15.808,2.44015
7905,15.81,2.44659
7906,15.812,2.43612
7907,15.814,2.43612
7908,15.816,2.45707
7909,15.818,2.45385
7910,15.82,2.44256
7911,15.822,2.44176
7912,15.824,2.43451
7913,15.826,2.44015
7914,15.828,2.44095
7915,15.83,2.44015
7916,15.832,2.44418
7917,15.834,2.43209
7918,15.836,2.42242
7919,15.838,2.42967
7920,15.84,2.44095
7921,15.842,2.43853
7922,15.844,2.43048
7923,15.846,2.43692
7924,15.848,2.43451
7925,15.85,2.43612
7926,15.852,2.43531
7927,15.854,2.43289
7928,15.856,2.44256
7929,15.858,2.45062
7930,15.86,2.45546
7931,15.862,2.45868
7932,15.864,2.46432
7933,15.866,2.44256
7934,15.868,2.45223
7935,15.87,2.45626
7936,15.872,2.45868
7937,15.874,2.4619
7938,15.876,2.45465
7939,15.878,2.44498
7940,15.88,2.45143
7941,15.882,2.4474
7942,15.884,2.44498
7943,15.886,2.43531
7944,15.888,2.44176
7945,15.89,2.44256
7946,15.892,2.43612
7947,15.894,2.44418
7948,15.896,2.43773
7949,15.898,2.43692
7950,15.9,2.43289
7951,15.902,2.42806
7952,15.904,2.43209
7953,15.906,2.43531
7954,15.908,2.44176
7955,15.91,2.43128
7956,15.912,2.44498
7957,15.914,2.46271
7958,15.916,2.45465
7959,15.918,2.46271
7960,15.92,2.46674
7961,15.922,2.45949
7962,15.924,2.46029
7963,15.926,2.4611
7964,15.928,2.46513
7965,15.93,2.46432
7966,15.932,2.46755
7967,15.934,2.45707
7968,15.936,2.45385
7969,15.938,2.46432
7970,15.94,2.44498
7971,15.942,2.45385
7972,15.944,2.44579
7973,15.946,2.45143
7974,15.948,2.45062
7975,15.95,2.45223
7976,15.952,2.44418
7977,15.954,2.44982
7978,15.956,2.45304
7979,15.958,2.45304
7980,15.96,2.45385
7981,15.962,2.48205
7982,15.964,2.46916
7983,15.966,2.46674
7984,15.968,2.4619
7985,15.97,2.47883
7986,15.972,2.47077
7987,15.974,2.46674
7988,15.976,2.46835
7989,15.978,2.4756
7990,15.98,2.45868
7991,15.982,2.44579
7992,15.984,2.44498
7993,15.986,2.43612
7994,15.988,2.43773
7995,15.99,2.44176
7996,15.992,2.44821
7997,15.994,2.44659
7998,15.996,2.45707
7999,15.998,2.46029
8000,16.0,2.46674
8001,16.002,2.48205
8002,16.004,2.48044
8003,16.006,2.48769
8004,16.008,2.48447
8005,16.01,2.47238
8006,16.012,2.47238
8007,16.014,2.4885
8008,16.016,2.48769
8009,16.018,2.50462
8010,16.02,2.48366
8011,16.022,2.47963
8012,16.024,2.48205
8013,16.026,2.50623
8014,16.028,2.5159
8015,16.03,2.52718
8016,16.032,2.5159
8017,16.034,2.5159
8018,16.036,2.5022
8019,16.038,2.51348
8020,16.04,2.50059
8021,16.042,2.5159
8022,16.044,2.50864
8023,16.046,2.503
8024,16.048,2.50059
8025,16.05,2.503
8026,16.052,2.51832
8027,16.054,2.50542
8028,16.056,2.52154
8029,16.058,2.5159
8030,16.06,2.5296
8031,16.062,2.52154
8032,16.064,2.51348
8033,16.066,2.52799
8034,16.068,2.5304
8035,16.07,2.53121
8036,16.072,2.53524
8037,16.074,2.52476
8038,16.076,2.52234
8039,16.078,2.51509
8040,16.08,2.49656
8041,16.082,2.49172
8042,16.084,2.49656
8043,16.086,2.48608
8044,16.088,2.47722
8045,16.09,2.47077
8046,16.092,2.47641
8047,16.094,2.48286
8048,16.096,2.48527
8049,16.098,2.48447
8050,16.1,2.48689
8051,16.102,2.4885
8052,16.104,2.47802
8053,16.106,2.46996
8054,16.108,2.46513
8055,16.11,2.4756
8056,16.112,2.46996
8057,16.114,2.47238
8058,16.116,2.47158
8059,16.118,2.46674
8060,16.12,2.4748
8061,16.122,2.4619
8062,16.124,2.47077
8063,16.126,2.46352
8064,16.128,2.46352
8065,16.13,2.47077
8066,16.132,2.46674
8067,16.134,2.45788
8068,16.136,2.44659
8069,16.138,2.45546
8070,16.14,2.45304
8071,16.142,2.44982
8072,16.144,2.45465
8073,16.146,2.45143
8074,16.148,2.45304
8075,16.15,2.45223
8076,16.152,2.44095
8077,16.154,2.44901
8078,16.156,2.43692
8079,16.158,2.4611
8080,16.16,2.43773
8081,16.162,2.43773
8082,16.164,2.43853
8083,16.166,2.43451
8084,16.168,2.42967
8085,16.17,2.43692
8086,16.172,2.43451
8087,16.174,2.44579
8088,16.176,2.43451
8089,16.178,2.43612
8090,16.18,2.43612
8091,16.182,2.45223
8092,16.184,2.42967
8093,16.186,2.42564
8094,16.188,2.43209
8095,16.19,2.42242
8096,16.192,2.41194
8097,16.194,2.41758
8098,16.196,2.42322
8099,16.198,2.41516
8100,16.2,2.40952
8101,16.202,2.41436
8102,16.204,2.40872
8103,16.206,2.41758
8104,16.208,2.4063
8105,16.21,2.40469
8106,16.212,2.40227
8107,16.214,2.40147
8108,16.216,2.39663
8109,16.218,2.39421
8110,16.22,2.40388
8111,16.222,2.40147
8112,16.224,2.39985
8113,16.226,2.42081
8114,16.228,2.41919
8115,16.23,2.42322
8116,16.232,2.44337
8117,16.234,2.42
8118,16.236,2.42161
8119,16.238,2.41516
8120,16.24,2.41436
8121,16.242,2.41114
8122,16.244,2.40549
8123,16.246,2.40388
8124,16.248,2.41758
8125,16.25,2.40872
8126,16.252,2.41033
8127,16.254,2.40066
8128,16.256,2.41919
8129,16.258,2.42
8130,16.26,2.41919
8131,16.262,2.42322
8132,16.264,2.40872
8133,16.266,2.41355
8134,16.268,2.41839
8135,16.27,2.4063
8136,16.272,2.39985
8137,16.274,2.39905
8138,16.276,2.41114
8139,16.278,2.40388
8140,16.28,2.43128
8141,16.282,2.43853
8142,16.284,2.42967
8143,16.286,2.42725
8144,16.288,2.42161
8145,16.29,2.42081
8146,16.292,2.42725
8147,16.294,2.41516
8148,16.296,2.41839
8149,16.298,2.42081
8150,16.3,2.41194
8151,16.302,2.41516
8152,16.304,2.42564
8153,16.306,2.40227
8154,16.308,2.41678
8155,16.31,2.42161
8156,16.312,2.41033
8157,16.314,2.41436
8158,16.316,2.42564
8159,16.318,2.42322
8160,16.32,2.40872
8161,16.322,2.41033
8162,16.324,2.41436
8163,16.326,2.41919
8164,16.328,2.40872
8165,16.33,2.41597
8166,16.332,2.42564
8167,16.334,2.41758
8168,16.336,2.40952
8169,16.338,2.40952
8170,16.34,2.4063
8171,16.342,2.4063
8172,16.344,2.40952
8173,16.346,2.41275
8174,16.348,2.40147
8175,16.35,2.41033
8176,16.352,2.39744
8177,16.354,2.40147
8178,16.356,2.39744
8179,16.358,2.41194
8180,16.36,2.39985
8181,16.362,2.40469
8182,16.364,2.40066
8183,16.366,2.39744
8184,16.368,2.40147
8185,16.37,2.40388
8186,16.372,2.41194
8187,16.374,2.41678
8188,16.376,2.42806
8189,16.378,2.43773
8190,16.38,2.42161
8191,16.382,2.43128
8192,16.384,2.42403
8193,16.386,2.42645
8194,16.388,2.44095
8195,16.39,2.45143
8196,16.392,2.45546
8197,16.394,2.45223
8198,16.396,2.44498
8199,16.398,2.44256
8200,16.4,2.45385
8201,16.402,2.46916
8202,16.404,2.45788
8203,16.406,2.47641
8204,16.408,2.47722
8205,16.41,2.4893
8206,16.412,2.48366
8207,16.414,2.49172
8208,16.416,2.47963
8209,16.418,2.49978
8210,16.42,2.49011
8211,16.422,2.49333
8212,16.424,2.503
8213,16.426,2.50784
8214,16.428,2.50462
8215,16.43,2.51993
8216,16.432,2.54249
8217,16.434,2.57634
8218,16.436,2.5981
8219,16.438,2.60857
8220,16.44,2.63516
8221,16.442,2.65289
8222,16.444,2.66982
8223,16.446,2.69802
8224,16.448,2.73187
8225,16.45,2.76491
8226,16.452,2.81326
8227,16.454,2.83824
8228,16.456,2.87128
8229,16.458,2.92689
8230,16.46,2.96799
8231,16.462,3.01714
8232,16.464,3.05341
8233,16.466,3.04696
8234,16.468,3.05663
8235,16.47,3.05341
8236,16.472,3.08645
8237,16.474,3.10256
8238,16.476,3.10901
8239,16.478,3.08
8240,16.48,3.04454
8241,16.482,3.06147
8242,16.484,3.04938
8243,16.486,3.05824
8244,16.488,3.07516
8245,16.49,3.07355
8246,16.492,3.06066
8247,16.494,3.04212
8248,16.496,2.997
8249,16.498,2.95187
8250,16.5,2.93011
8251,16.502,2.87692
8252,16.504,2.81245
8253,16.506,2.69238
8254,16.508,2.57392
8255,16.51,2.48286
8256,16.512,2.42081
8257,16.514,2.34264
8258,16.516,2.2693
8259,16.518,2.22982
8260,16.52,2.20161
8261,16.522,2.2
8262,16.524,2.18308
8263,16.526,2.15487
8264,16.528,2.11861
8265,16.53,2.0767
8266,16.532,2.05414
8267,16.534,2.00901
8268,16.536,1.94777
8269,16.538,1.90667
8270,16.54,1.88652
8271,16.542,1.87282
8272,16.544,1.86476
8273,16.546,1.8559
8274,16.548,1.86073
8275,16.55,1.86557
8276,16.552,1.86879
8277,16.554,1.87363
8278,16.556,1.89458
8279,16.558,1.93648
8280,16.56,1.95905
8281,16.562,2.01465
8282,16.564,2.0622
8283,16.566,2.10813
8284,16.568,2.14842
8285,16.57,2.18147
8286,16.572,2.22659
8287,16.574,2.27011
8288,16.576,2.3233
8289,16.578,2.37004
8290,16.58,2.40711
8291,16.582,2.42886
8292,16.584,2.42484
8293,16.586,2.43853
8294,16.588,2.4474
8295,16.59,2.44015
8296,16.592,2.43934
8297,16.594,2.44418
8298,16.596,2.44901
8299,16.598,2.45868
8300,16.6,2.45626
8301,16.602,2.46674
8302,16.604,2.47238
8303,16.606,2.46271
8304,16.608,2.47399
8305,16.61,2.48689
8306,16.612,2.49736
8307,16.614,2.48366
8308,16.616,2.48527
8309,16.618,2.4885
8310,16.62,2.48447
8311,16.622,2.49414
8312,16.624,2.49011
8313,16.626,2.50542
8314,16.628,2.49656
8315,16.63,2.49736
8316,16.632,2.50784
8317,16.634,2.51348
8318,16.636,2.51832
8319,16.638,2.51429
8320,16.64,2.51751
8321,16.642,2.503
8322,16.644,2.5159
8323,16.646,2.50462
8324,16.648,2.5167
8325,16.65,2.49253
8326,16.652,2.49172
8327,16.654,2.50945
8328,16.656,2.49978
8329,16.658,2.50462
8330,16.66,2.5159
8331,16.662,2.50059
8332,16.664,2.50703
8333,16.666,2.49978
8334,16.668,2.49011
8335,16.67,2.49011
8336,16.672,2.51993
8337,16.674,2.49253
8338,16.676,2.49253
8339,16.678,2.4885
8340,16.68,2.49978
8341,16.682,2.49011
8342,16.684,2.49333
8343,16.686,2.49011
8344,16.688,2.50864
8345,16.69,2.503
8346,16.692,2.50542
8347,16.694,2.49736
8348,16.696,2.53766
8349,16.698,2.52799
8350,16.7,2.52718
8351,16.702,2.5304
8352,16.704,2.5296
8353,16.706,2.53927
8354,16.708,2.55136
8355,16.71,2.54571
8356,16.712,2.53121
8357,16.714,2.53121
8358,16.716,2.53363
8359,16.718,2.52154
8360,16.72,2.51912
8361,16.722,2.51751
8362,16.724,2.5167
8363,16.726,2.52557
8364,16.728,2.52476
8365,16.73,2.52476
8366,16.732,2.52396
8367,16.734,2.53363
8368,16.736,2.52476
8369,16.738,2.52154
8370,16.74,2.54894
8371,16.742,2.53524
8372,16.744,2.54491
8373,16.746,2.53201
8374,16.748,2.53443
8375,16.75,2.54007
8376,16.752,2.5296
8377,16.754,2.54007
8378,16.756,2.53443
8379,16.758,2.54088
8380,16.76,2.55055
8381,16.762,2.54974
8382,16.764,2.53685
8383,16.766,2.54571
8384,16.768,2.54813
8385,16.77,2.53685
8386,16.772,2.54169
8387,16.774,2.54249
8388,16.776,2.54652
8389,16.778,2.54249
8390,16.78,2.53766
8391,16.782,2.54169
8392,16.784,2.54169
8393,16.786,2.54491
8394,16.788,2.55377
8395,16.79,2.5433
8396,16.792,2.54733
8397,16.794,2.55377
8398,16.796,2.55055
8399,16.798,2.54491
8400,16.8,2.54733
8401,16.802,2.54974
8402,16.804,2.56667
8403,16.806,2.56344
8404,16.808,2.55458
8405,16.81,2.55458
8406,16.812,2.557
8407,16.814,2.56747
8408,16.816,2.56667
8409,16.818,2.57714
8410,16.82,2.55297
